Roll Number,Legal Address,Tax/Exempt,Prop Type Code,Prop Type,Payer Type,Land Value,Impr. Value,Other Value,Total Value,Street Address,Prop Subtype,Description,Town,Tax Year
707500,4323GY 1 2    SW-7-20-2-5,T,2,Residential,I  Individual,126300,293000,0,419300,407 VALLEY TRAIL N.E.,R        LAND & IMPROVEMENTS,AGREAGE ALONG HIGHWAY TO BLACK DIAMOND,TV,2020
800000,8610274  1    SE-7-20-2-5,X,19,2013 Flood Crown Property,P  Provincial,169900,0,0,169900,620 N. ROYALITE WAY N.E.,R        LAND,,TV,2020
800500,8610274  5    SE-7-20-2-5,X,19,2013 Flood Crown Property,P  Provincial,161200,0,0,161200,684 N. ROYALITE WAY N.E.,R        LAND,,TV,2020
800550,0913094 1 7    SE-7-20-2-5,T,1,Residential Vacant,I  Individual,102000,0,0,102000,640 NORTH ROYALITE WAY N.E.,R        LAND,UNSERVICED LOT ON A FLOOD PLAIN,TV,2020
800600,8610274  6ER    SE-7-20-2-5,E,10,Municipal Public Lands-Exempt,M  Municipal,73100,0,0,73100,ROYALITE WAY NE,NR      LAND,,TV,2020
801000,4332GB  2    SE-7-20-2-5,T,2,Residential,I  Individual,157400,262000,0,419400,652 N. ROYALITE WAY N.E.,R        LAND & IMPROVEMENTS,,TV,2020
801050,4332GB  3    SE-7-20-2-5,T,2,Residential,I  Individual,156100,418400,0,574500,662 NORTH ROYALITE WAY N.E.,R        LAND & IMPROVEMENTS,,TV,2020
802000,4332GB  4    SE-7-20-2-5,T,2,Residential,I  Individual,150100,181000,0,331100,674 N. ROYALITE WAY N.E.,R        LAND & IMPROVEMENTS,,TV,2020
803000,SE-7-20-2-5,T,2,Residential,I  Individual,174400,133900,0,308300,705 N. ROYALITE WAY N.E.,R        LAND & IMPROVEMENTS,,TV,2020
804000,SE-7-20-2-5,T,12,Commercial Recreation,I  Individual,357000,0,0,357000,210 8th Street N.E.,NR      LAND,TURNER VALLEY GOLF COURSE,TV,2020
805000,SE-7-20-2-5,T,12,Commercial Recreation,I  Individual,569800,0,0,569800,150 8TH ST. N.E.,NR      LAND,TURNER VALLEY GOLF COURSE,TV,2020
805006,SE-7-20-2-5,T,12,Commercial Recreation,I  Individual,204400,1463200,0,1667600,820 IMPERIAL DR. SE,NR      LAND & IMPROVEMENTS,Clubhouse Parcel and Main Shop,TV,2020
805100,PT-7-20-2-5,T,3,Commercial,I  Individual,30200,0,0,30200,824 Imperial Drive SE,NR      LAND,East of Club House Ptn. Road Allowance,TV,2020
900010,6095EB  1    NW-1-20-3-5,T,2,Residential,I  Individual,92000,122800,0,214800,501 SUNSET BLVD. S.W.,R        LAND & IMPROVEMENTS,,TV,2020
900020,"6095EB  2,E3    NW-1-20-3-5",T,2,Residential,I  Individual,103400,118200,0,221600,503 SUNSET BLVD. S.W.,R        LAND & IMPROVEMENTS,,TV,2020
900030,"6095EB  W3,4    NW-1-20-3-5",T,2,Residential,I  Individual,103400,69000,0,172400,505 SUNSET BLVD. S.W.,R        LAND & IMPROVEMENTS,,TV,2020
900060,"6095EB  5,6    NW-1-20-3-5",T,2,Residential,I  Individual,109100,231900,0,341000,511 SUNSET BLVD. S.W.,R        LAND & IMPROVEMENTS,,TV,2020
900070,6095EB  7    NW-1-20-3-5,T,2,Residential,I  Individual,92000,215400,0,307400,513 SUNSET BLVD. S.W.,R        LAND & IMPROVEMENTS,,TV,2020
900080,6095EB  8    NW-1-20-3-5,T,2,Residential,I  Individual,87400,154300,0,241700,515 SUNSET BLVD. S.W.,R        LAND & IMPROVEMENTS,,TV,2020
900090,6095EB  E9    NW-1-20-3-5,T,2,Residential,I  Individual,54300,138800,0,193100,517A SUNSET BLVD. S.W.,R        LAND & IMPROVEMENTS,,TV,2020
900095,6095EB  W9    NW-1-20-3-5,T,2,Residential,I  Individual,56700,141800,0,198500,517B SUNSET BLVD. S.W.,R        LAND & IMPROVEMENTS,,TV,2020
900100,6095EB  E10    NW-1-20-3-5,T,2,Residential,I  Individual,56700,148400,0,205100,519A SUNSET BLVD. S.W.,R        LAND & IMPROVEMENTS,,TV,2020
900105,6095EB  PT10    NW-1-20-3-5,T,2,Residential,I  Individual,56700,138800,0,195500,519B SUNSET BLVD. S.W.,R        LAND & IMPROVEMENTS,,TV,2020
900110,6095EB  11    NW-1-20-3-5,T,2,Residential,I  Individual,92000,70900,0,162900,521 SUNSET BLVD. S.W.,R        LAND & IMPROVEMENTS,,TV,2020
900120,6095EB  12    NW-1-20-3-5,T,2,Residential,I  Individual,92000,153600,0,245600,523 SUNSET BLVD. S.W.,R        LAND & IMPROVEMENTS,,TV,2020
900130,6095EB  13    NW-1-20-3-5,T,2,Residential,I  Individual,92000,177600,0,269600,525 SUNSET BLVD. S.W.,R        LAND & IMPROVEMENTS,,TV,2020
1000010,7211DR  1-3    NE-1-20-3-5,T,3,Commercial,I  Individual,0,0,616900,616900,101 SUNSET BLVD. S.W.,NR      LAND & IMPROVEMENTS,TEAM REALTY/LAW OFFICE/SUBWAY,TV,2020
1000035,7211DR  3-6    NE-1-20-3-5,T,3,Commercial,I  Individual,0,0,173500,173500,105 SUNSET BLVD. S.W.,NR      LAND & IMPROVEMENTS,,TV,2020
1000080,7211DR  7-9    NE-1-20-3-5,T,3,Commercial,I  Individual,0,0,658200,658200,113 SUNSET BLVD. S.W.,NR      LAND & IMPROVEMENTS,,TV,2020
1000100,7211DR  10-12    NE-1-20-3-5,T,3,Commercial,I  Individual,0,0,384500,384500,117 SUNSET BLVD. S.W.,NR      LAND & IMPROVEMENTS,,TV,2020
1000130,"7211DR  13,14    NE-1-20-3-5",T,3,Commercial,I  Individual,0,0,243500,243500,123 SUNSET BLVD. S.W.,NR      LAND & IMPROVEMENTS,,TV,2020
1000150,7211DR  15-20    NE-1-20-3-5,E,11,Institutional,I  Individual,0,0,808900,808900,133 SUNSET BLVD. S.W.,NR      LAND & IMPROVEMENTS,,TV,2020
1000210,7211DR  21    NE-1-20-3-5,T,2,Residential,I  Individual,44800,66300,0,111100,139 SUNSET BLVD. S.W.,R        LAND & IMPROVEMENTS,,TV,2020
1000220,7211DR  22    NE-1-20-3-5,T,2,Residential,I  Individual,68200,96800,0,165000,141 SUNSET BLVD. S.W.,R        LAND & IMPROVEMENTS,,TV,2020
1000300,954GV 2 1    NE-1-20-3-5,T,2,Residential,I  Individual,220000,161600,0,381600,206 MAIN ST. S.W.,R        LAND & IMPROVEMENTS,,TV,2020
1000300,954GV 2 1    NE-1-20-3-5,T,7,Farmland,I  Individual,600,0,0,600,206 MAIN ST. S.W.,F,,TV,2020
1000400,954GV 2 2    NE-1-20-3-5,E,11,Institutional,I  Individual,114400,302800,0,417200,200 MAIN ST. S.W.,NR      LAND & IMPROVEMENTS,ST. GEORGE'S ANGLICAN CHURCH / HALL,TV,2020
1000450,954GV 2 3    NE-1-20-3-5,E,11,Institutional,I  Individual,89500,0,0,89500,208 MAIN ST. S.W.,NR      LAND,,TV,2020
1000460,954GV 2 4    NE-1-20-3-5,T,2,Residential,I  Individual,142600,68100,0,210700,212 MAIN ST. S.W.,R        LAND & IMPROVEMENTS,ARCHRIB QUONSET WAREHOUSE,TV,2020
1000470,954GV 2 5    NE-1-20-3-5,T,3,Commercial,I  Individual,0,0,205600,205600,300 MAIN ST. S.W.,NR      LAND & IMPROVEMENTS,OLD VALLEY GAS COMPANY OFFICE,TV,2020
1000480,954GV 2 6    NE-1-20-3-5,T,2,Residential,I  Individual,108000,233700,0,341700,304 MAIN ST. S.W.,R        LAND & IMPROVEMENTS,,TV,2020
1000490,954GV 2 7    NE-1-20-3-5,T,2,Residential,I  Individual,97200,60000,0,157200,308 MAIN ST. S.W.,R        LAND & IMPROVEMENTS,,TV,2020
1000500,1810LK 2 8    NE-1-20-3-5,T,2,Residential,I  Individual,99000,155900,0,254900,201 SUNSET BLVD. S.W.,R        LAND & IMPROVEMENTS,,TV,2020
1000510,1810LK 2 9    NE-1-20-3-5,T,2,Residential,I  Individual,91400,41200,0,132600,205 SUNSET BLVD. S.W.,R        LAND & IMPROVEMENTS,,TV,2020
1000520,1810LK 2 10    NE-1-20-3-5,T,2,Residential,I  Individual,96000,125600,0,221600,207 SUNSET BLVD. S.W.,R        LAND & IMPROVEMENTS,,TV,2020
1000600,9710601 3 1    NE-1-20-3-5,T,2,Residential,I  Individual,111500,114400,0,225900,600 MAIN ST. S.W.,R        LAND & IMPROVEMENTS,,TV,2020
1000610,9710601 3 2    NE-1-20-3-5,T,2,Residential,I  Individual,111500,127300,0,238800,700 MAIN ST. S.W.,R        LAND & IMPROVEMENTS,,TV,2020
1000700,954GV 4 1    NE-1-20-3-5,T,2,Residential,I  Individual,89100,111600,0,200700,213 SUNSET BLVD. S.W.,R        LAND & IMPROVEMENTS,,TV,2020
1000710,954GV 4 2    NE-1-20-3-5,T,2,Residential,I  Individual,89900,97200,0,187100,215 SUNSET BLVD. S.W,R        LAND & IMPROVEMENTS,,TV,2020
1000720,954GV 4 3    NE-1-20-3-5,T,2,Residential,I  Individual,87700,134500,0,222200,217 SUNSET BLVD. S.W.,R        LAND & IMPROVEMENTS,,TV,2020
1000730,954GV 4 4    NE-1-20-3-5,T,2,Residential,I  Individual,87700,120500,0,208200,219 SUNSET BLVD. S.W.,R        LAND & IMPROVEMENTS,,TV,2020
1000800,7910682 5 9    NE-1-20-3-5,T,2,Residential,I  Individual,110400,167500,0,277900,319 SUNSET BLVD. S.W.,R        LAND & IMPROVEMENTS,,TV,2020
1000830,5184JK 5 W60'1    NE-1-20-3-5,T,2,Residential,I  Individual,96100,184400,0,280500,323 SUNSET BLVD. S.W.,R        LAND & IMPROVEMENTS,,TV,2020
1000850,7910682 5 10    NE-1-20-3-5,T,2,Residential,I  Individual,92000,242300,0,334300,317 SUNSET BLVD. SW,R        LAND & IMPROVEMENTS,,TV,2020
1000860,7910682 5 11    NE-1-20-3-5,T,2,Residential,I  Individual,97200,204400,0,301600,315 SUNSET BLVD. S.W.,R        LAND & IMPROVEMENTS,,TV,2020
1000870,"5184JK 5 E3,4    NE-1-20-3-5",T,2,Residential,I  Individual,114600,173700,0,288300,311 SUNSET BLVD. S.W.,R        LAND & IMPROVEMENTS,,TV,2020
1000880,5184JK 5 W5    NE-1-20-3-5,T,2,Residential,I  Individual,60500,134500,0,195000,307B SUNSET BLVD. S.W.,R        LAND & IMPROVEMENTS,,TV,2020
1000890,5184JK 5 E5    NE-1-20-3-5,T,2,Residential,I  Individual,60500,134500,0,195000,307A SUNSET BLVD. N.W.,R        LAND & IMPROVEMENTS,,TV,2020
1000900,5184JK 5 6    NE-1-20-3-5,T,2,Residential,I  Individual,98800,176700,0,275500,305 SUNSET BLVD. S.W.,R        LAND & IMPROVEMENTS,,TV,2020
1000905,1413263 5 13    NW-1-20-3-5,T,2,Residential,I  Individual,73000,186400,0,259400,303B Sunset Blvd. S.W.,R        LAND & IMPROVEMENTS,,TV,2020
1000910,1413263 5 12    NE-1-20-3-5,T,2,Residential,I  Individual,73000,200400,0,273400,303A SUNSET BLVD. S.W.,R        LAND & IMPROVEMENTS,,TV,2020
1000920,5184JK 5 8    NE-1-20-3-5,T,2,Residential,I  Individual,98800,180100,0,278900,301 SUNSET BLVD. S.W.,R        LAND & IMPROVEMENTS,,TV,2020
1001000,954GV 6 1    NE-1-20-3-5,T,2,Residential,I  Individual,92000,184000,0,276000,401 SUNSET BLVD. S.W.,R        LAND & IMPROVEMENTS,,TV,2020
1001010,954GV 6 E80'2    NE-1-20-3-5,T,2,Residential,I  Individual,105700,171600,0,277300,403 SUNSET BLVD. S.W.,R        LAND & IMPROVEMENTS,,TV,2020
1001020,954GV 6 2    NE-1-20-3-5,T,2,Residential,I  Individual,101100,188000,0,289100,405 SUNSET BLVD. S.W.,R        LAND & IMPROVEMENTS,,TV,2020
1001030,0411894 6 17    NE-1-20-3-5,T,2,Residential,I  Individual,79400,140600,0,220000,407A SUNSET BOULEVARD S.W.,R        LAND & IMPROVEMENTS,1/2 Duplex on 2004 subdivided lot.,TV,2020
1001035,0411894 6 18    NE-1-20-3-5,T,2,Residential,I  Individual,79400,143900,0,223300,407B SUNSET BOULEVARD S.W.,R        LAND & IMPROVEMENTS,1/2 duplex on 2004 subdivided lot.,TV,2020
1001040,0411894 6 19    NE-1-20-3-5,T,2,Residential,I  Individual,101000,197100,0,298100,409 SUNSET BLVD. S.W.,R        LAND & IMPROVEMENTS,,TV,2020
1001050,8210332 6 A    NE-1-20-3-5,T,2,Residential,I  Individual,92000,148100,0,240100,411 SUNSET BLVD. S.W.,R        LAND & IMPROVEMENTS,,TV,2020
1001060,8210332 6 B    NE-1-20-3-5,T,2,Residential,I  Individual,92000,166300,0,258300,413 SUNSET BLVD. S.W.,R        LAND & IMPROVEMENTS,,TV,2020
1001070,8210332 6 C    NE-1-20-3-5,T,2,Residential,I  Individual,107100,206200,0,313300,415 SUNSET BLVD. S.W.,R        LAND & IMPROVEMENTS,,TV,2020
1001080,8210332 6 C    NE-1-20-3-5,T,2,Residential,I  Individual,110300,195000,0,305300,105 JOHN ST. S.W.,R        LAND & IMPROVEMENTS,,TV,2020
1001100,5662GA D PARCEL    NE-1-20-3-5,T,2,Residential,I  Individual,91800,93500,0,185300,209 SUNSET BLVD. S.W.,R        LAND & IMPROVEMENTS,,TV,2020
1001110,5662GA PT.D PARCEL    NE-1-20-3-5,T,2,Residential,I  Individual,96000,105500,0,201500,211 SUNSET BLVD. S.W.,R        LAND & IMPROVEMENTS,,TV,2020
1001200,NE-1-20-3-5,T,2,Residential,I  Individual,231900,174100,0,406000,791 OKALTA RD. S.W.,R        LAND & IMPROVEMENTS,,TV,2020
1001300,1112685 3 44ER    NE-1-20-3-5,E,10,Municipal Public Lands-Exempt,M  Municipal,249000,0,0,249000,610 Robert Street SW,NR      LAND,,TV,2020
1001400,1311726 1 1    NE-1-20-3-5,T,1,Residential Vacant,I  Individual,896700,0,0,896700,460 MAIN ST. S.W.,R        LAND,,TV,2020
1001410,0811870 1 1    NE-1-20-3-5,T,2,Residential,I  Individual,90700,294300,0,385000,230 REGENT ROAD SW,R        LAND & IMPROVEMENTS,,TV,2020
1001420,0811870 1 2    NE-1-20-3-5,T,2,Residential,I  Individual,85100,273700,0,358800,228 REGENT ROAD SW,R        LAND & IMPROVEMENTS,,TV,2020
1001430,0811870 1 3    NE-1-20-3-5,T,2,Residential,I  Individual,85100,318700,0,403800,226 REGENT ROAD SW,R        LAND & IMPROVEMENTS,,TV,2020
1001440,0811870 1 4    NE-1-20-3-5,T,2,Residential,I  Individual,85100,291700,0,376800,224 REGENT ROAD SW,R        LAND & IMPROVEMENTS,,TV,2020
1001450,0811870 1 5    NE-1-20-3-5,T,2,Residential,I  Individual,84900,241700,0,326600,222 REGENT ROAD SW,R        LAND & IMPROVEMENTS,,TV,2020
1001460,0811870 1 6    NE-1-20-3-5,T,2,Residential,I  Individual,89600,248300,0,337900,220 REGENT ROAD SW,R        LAND & IMPROVEMENTS,,TV,2020
1001470,0811870 1 7    NE-1-20-3-5,T,2,Residential,I  Individual,104900,271700,0,376600,218 REGENT ROAD SW,R        LAND & IMPROVEMENTS,,TV,2020
1001480,0811870 1 8    NE-1-20-3-5,T,2,Residential,I  Individual,117600,373100,0,490700,216 REGENT ROAD SW,R        LAND & IMPROVEMENTS,,TV,2020
1001490,0811870 1 9    NE-1-20-3-5,T,2,Residential,I  Individual,84600,319300,0,403900,215 REGENT ROAD SW,R        LAND & IMPROVEMENTS,,TV,2020
1001500,0811870 1 10    NE-1-20-3-5,T,2,Residential,I  Individual,84600,239700,0,324300,213 REGENT ROAD SW,R        LAND & IMPROVEMENTS,,TV,2020
1001510,0811870 1 11    NE-1-20-3-5,T,2,Residential,I  Individual,86500,303400,0,389900,211 REGENT ROAD SW,R        LAND & IMPROVEMENTS,,TV,2020
1001520,0811870 1 12    NE-1-20-3-5,T,2,Residential,I  Individual,93500,234400,0,327900,209 REGENT ROAD SW,R        LAND & IMPROVEMENTS,,TV,2020
1001530,0811870 1 13    NE-1-20-3-5,T,2,Residential,I  Individual,93500,281600,0,375100,207 REGENT ROAD SW,R        LAND & IMPROVEMENTS,,TV,2020
1001540,0811870 1 14    NE-1-20-3-5,T,2,Residential,I  Individual,93500,250900,0,344400,205 REGENT ROAD SW,R        LAND & IMPROVEMENTS,,TV,2020
1001550,0811870 1 15    NE-1-20-3-5,T,2,Residential,I  Individual,93500,268100,0,361600,203 REGENT ROAD SW,R        LAND & IMPROVEMENTS,,TV,2020
1001560,0811870 1 16    NE-1-20-3-5,T,2,Residential,I  Individual,98600,265000,0,363600,201 REGENT ROAD SW,R        LAND & IMPROVEMENTS,,TV,2020
1001570,0811870 4 10    NE-1-20-3-5,T,2,Residential,I  Individual,106800,321000,0,427800,202 REGENT ROAD SW,R        LAND & IMPROVEMENTS,,TV,2020
1001580,0811870 4 11    NE-1-20-3-5,T,2,Residential,I  Individual,99100,406800,0,505900,204 REGENT ROAD SW,R        LAND & IMPROVEMENTS,,TV,2020
1001590,0811870 4 12    NE-1-20-3-5,T,2,Residential,I  Individual,99000,248100,0,347100,206 REGENT ROAD SW,R        LAND & IMPROVEMENTS,,TV,2020
1001600,0811870 4 13    NE-1-20-3-5,T,2,Residential,I  Individual,99000,234000,0,333000,208 REGENT ROAD SW,R        LAND & IMPROVEMENTS,,TV,2020
1001610,0811870 4 14    NE-1-20-3-5,T,2,Residential,I  Individual,99000,254900,0,353900,210 REGENT ROAD SW,R        LAND & IMPROVEMENTS,,TV,2020
1001620,0811870 4 15    NE-1-20-3-5,T,2,Residential,I  Individual,99000,299300,0,398300,212 REGENT ROAD SW,R        LAND & IMPROVEMENTS,,TV,2020
1001630,0811870 4 16    NE-1-20-3-5,T,2,Residential,I  Individual,100800,291000,0,391800,214 REGENT ROAD SW,R        LAND & IMPROVEMENTS,,TV,2020
1001640,0811870 4 1    NE-1-20-3-5,T,2,Residential,I  Individual,98000,316700,0,414700,201 GEORGE STREET SW,R        LAND & IMPROVEMENTS,,TV,2020
1001650,0811870 4 2    NE-1-20-3-5,T,2,Residential,I  Individual,93800,269100,0,362900,203 GEORGE STREET SW,R        LAND & IMPROVEMENTS,,TV,2020
1001660,0811870 4 3    NE-1-20-3-5,T,2,Residential,I  Individual,93800,232800,0,326600,205 GEORGE STREET SW,R        LAND & IMPROVEMENTS,,TV,2020
1001670,0811870 4 4    NE-1-20-3-5,T,2,Residential,I  Individual,93800,209400,0,303200,207 GEORGE STREET SW,R        LAND & IMPROVEMENTS,,TV,2020
1001680,0811870 4 5    NE-1-20-3-5,T,2,Residential,I  Individual,93800,232900,0,326700,209 GEORGE STREET SW,R        LAND & IMPROVEMENTS,,TV,2020
1001690,0811870 4 6    NE-1-20-3-5,T,2,Residential,I  Individual,91000,215200,0,306200,211 GEORGE STREET SW,R        LAND & IMPROVEMENTS,,TV,2020
1001700,0811870 4 7    NE-1-20-2-5,T,2,Residential,I  Individual,81000,283000,0,364000,213 GEORGE STREET SW,R        LAND & IMPROVEMENTS,,TV,2020
1001710,0811870 4 8    NE-1-20-3-5,T,2,Residential,I  Individual,94000,238700,0,332700,215 GOERGE STREET SW,R        LAND & IMPROVEMENTS,,TV,2020
1001720,0811870 4 9    NE-1-20-3-5,T,2,Residential,I  Individual,100400,362200,0,462600,217 GEORGE STREET SW,R        LAND & IMPROVEMENTS,,TV,2020
1001730,0811870 3 16    NE-1-20-3-5,T,1,Residential Vacant,I  Individual,170600,0,0,170600,302 GEORGE STREET SW,R        LAND,,TV,2020
1001740,0811870 3 1    NE-1-20-3-5,T,2,Residential,I  Individual,95600,240600,0,336200,301 MCLEOD CRESCENT SW,R        LAND & IMPROVEMENTS,,TV,2020
1001750,0811870 3 2    NE-1-20-3-5,T,2,Residential,I  Individual,93500,282100,0,375600,303 MCLEOD CRESCENT SW,R        LAND & IMPROVEMENTS,,TV,2020
1001760,0811870 3 3    NE-1-20-3-5,T,2,Residential,I  Individual,93500,298700,0,392200,305 MCLEOD CRESCENT SW,R        LAND & IMPROVEMENTS,,TV,2020
1001770,0811870 3 4    NE-1-20-3-5,T,2,Residential,I  Individual,93500,236100,0,329600,307 MCLEOD CRESCENT SW,R        LAND & IMPROVEMENTS,,TV,2020
1001780,0811870 3 5    NE-1-20-3-5,T,2,Residential,I  Individual,93500,226500,0,320000,309 MCLEOD CRESCENT SW,R        LAND & IMPROVEMENTS,,TV,2020
1001790,0811870 3 6    NE-1-20-3-5,T,2,Residential,I  Individual,93500,253700,0,347200,311 MCLEOD CRESCENT SW,R        LAND & IMPROVEMENTS,,TV,2020
1001800,0811870 3 7    NE-1-20-3-5,T,2,Residential,I  Individual,96000,233800,0,329800,313 MCLEOD CRESCENT SW,R        LAND & IMPROVEMENTS,,TV,2020
1001810,0811870 2 1    NE-1-20-3-5,T,2,Residential,I  Individual,102900,300500,0,403400,302 MCLEOD CRESCENT SW,R        LAND & IMPROVEMENTS,,TV,2020
1001820,0811870 2 2    NE-1-20-3-5,T,2,Residential,I  Individual,98600,296500,0,395100,304 MCLEOD CRESCENT SW,R        LAND & IMPROVEMENTS,,TV,2020
1001830,0811870 2 3    NE-1-20-3-5,T,2,Residential,I  Individual,88000,304900,0,392900,306 MCLEOD CRESCENT SW,R        LAND & IMPROVEMENTS,,TV,2020
1001840,0811870 2 4    NE-1-20-3-5,T,2,Residential,I  Individual,88000,264800,0,352800,308 MCLEOD CRESCENT SW,R        LAND & IMPROVEMENTS,,TV,2020
1001850,0811870 2 5    NE-1-20-3-5,T,2,Residential,I  Individual,88000,306300,0,394300,310 MCLEOD CRESCENT SW,R        LAND & IMPROVEMENTS,,TV,2020
1001860,0811870 2 6    NE-1-20-3-5,T,2,Residential,I  Individual,88000,248200,0,336200,312 MCLEOD CRESCENT SW,R        LAND & IMPROVEMENTS,,TV,2020
1001870,0811870 2 7    NE-1-20-3-5,T,2,Residential,I  Individual,84600,248500,0,333100,314 MCLEOD CRESCENT SW,R        LAND & IMPROVEMENTS,,TV,2020
1001875,0814709 2 8    NE-1-20-3-5,T,2,Residential,I  Individual,88200,274300,0,362500,316 McLeod Crescent SW,R        LAND & IMPROVEMENTS,,TV,2020
1001880,0811870 3 8    NE-1-20-3-5,T,2,Residential,I  Individual,91300,245900,0,337200,317 MCLEOD CRESCENT SW,R        LAND & IMPROVEMENTS,,TV,2020
1001890,0811870 3 9    NE-1-20-3-5,T,2,Residential,I  Individual,90800,236900,0,327700,319 MCLEOD CRESCENT SW,R        LAND & IMPROVEMENTS,,TV,2020
1001900,0811870 3 10    NE-1-20-3-5,T,2,Residential,I  Individual,90800,282100,0,372900,321 MCLEOD CRESCENT SW,R        LAND & IMPROVEMENTS,,TV,2020
1001910,0811870 3 11    NE-1-20-3-5,T,2,Residential,I  Individual,90800,220400,0,311200,323 MCLEOD CRESCENT SW,R        LAND & IMPROVEMENTS,,TV,2020
1001920,0811870 3 12    NE-1-20-3-5,T,2,Residential,I  Individual,90800,262100,0,352900,325 MCLEOD CRESCENT SW,R        LAND & IMPROVEMENTS,,TV,2020
1001930,0811870 3 13    NE-1-20-3-5,T,2,Residential,I  Individual,90800,273800,0,364600,327 MCLEOD CRESCENT SW,R        LAND & IMPROVEMENTS,,TV,2020
1001940,0811870 3 14    NE-1-20-3-5,T,2,Residential,I  Individual,90800,270000,0,360800,329 MCLEOD CRESCENT SW,R        LAND & IMPROVEMENTS,,TV,2020
1001950,0811870 3 15    NE-1-20-3-5,T,2,Residential,I  Individual,97600,342000,0,439600,331 MCLEOD CRESCENT SW,R        LAND & IMPROVEMENTS,,TV,2020
1001960,0814709 2 19    NE-1-20-3-5,T,2,Residential,I  Individual,67600,213400,0,281000,330A McLeod Crescent SW,R        LAND & IMPROVEMENTS,,TV,2020
1001965,0814709 2 20    NE-1-20-3-5,T,2,Residential,I  Individual,67600,194700,0,262300,330B McLeod Crescent SW,R        LAND & IMPROVEMENTS,,TV,2020
1001970,0910014 2 25    NE-1-20-3-5,T,1,Residential Vacant,I  Individual,93400,0,0,93400,328 MCLEOD CRESCENT SW,R        LAND,,TV,2020
1001980,0910014 2 26    NE-1-20-3-5,T,2,Residential,I  Individual,98800,235500,0,334300,335 MCLEOD CRESCENT SW,R        LAND & IMPROVEMENTS,,TV,2020
1001990,0910014 2 27    NE-1-20-3-5,T,1,Residential Vacant,I  Individual,98300,0,0,98300,337 MCLEOD CRESCENT SW,R        LAND,,TV,2020
1002000,0910014 2 28    NE-1-20-3-5,T,2,Residential,I  Individual,98700,253500,0,352200,339 MCLEOD CRESCENT SW,R        LAND & IMPROVEMENTS,,TV,2020
1002020,0910014 2 29PUL    NE-1-20-3-5,E,10,Municipal Public Lands-Exempt,M  Municipal,123500,0,0,123500,343 MCLEOD CRESCENT SW,NR      LAND,,TV,2020
1002040,0910014 2 30    NE-1-20-3-5,T,2,Residential,I  Individual,101500,304600,0,406100,347 MCLEOD CRESCENT SW,R        LAND & IMPROVEMENTS,,TV,2020
1002050,0910014 2 31    NE-1-20-3-5,T,2,Residential,I  Individual,102300,276300,0,378600,349 MCLEOD CRESCENT SW,R        LAND & IMPROVEMENTS,,TV,2020
1002060,1013499 2 38    NE-1-20-3-5,T,2,Residential,P  Provincial,67700,166100,0,233800,410 McLeod Crescent SW,R        LAND & IMPROVEMENTS,,TV,2020
1002070,1013499 2 37    NE-1-20-3-5,T,2,Residential,P  Provincial,67700,166100,0,233800,420 McLeod Crescent SW,R        LAND & IMPROVEMENTS,,TV,2020
1002080,1013499 2 36    NE-1-20-3-5,T,2,Residential,P  Provincial,67700,170000,0,237700,430 McLeod Crescent SW,R        LAND & IMPROVEMENTS,,TV,2020
1002090,1013499 2 35    NE-1-20-3-5,T,2,Residential,P  Provincial,67700,170000,0,237700,440 McLeod Crescent SW,R        LAND & IMPROVEMENTS,,TV,2020
1003000,1013499 2 34    NE-1-20-3-5,T,2,Residential,P  Provincial,67000,175800,0,242800,450 McLeod Crescent SW,R        LAND & IMPROVEMENTS,,TV,2020
1003010,1013499 2 33    NE-1-20-3-5,T,2,Residential,P  Provincial,64800,175800,0,240600,460 McLeod Crescent SW,R        LAND & IMPROVEMENTS,,TV,2020
1003020,1013499 2 32    NE-1-20-3-5,T,2,Residential,P  Provincial,84100,191400,0,275500,470 McLeod Crescent SW,R        LAND & IMPROVEMENTS,,TV,2020
1006000,1311726 1 1    NE-1-20-3-5,E,10,Municipal Public Lands-Exempt,M  Municipal,352800,0,0,352800,800 Oakalta Road S.W.,NR      LAND,Future MR for Town Ball Diamonds,TV,2020
1006010,7910635 1 N1    NE-1-20-3-5,T,2,Residential,I  Individual,82000,141200,0,223200,201 JOHN ST. S.W.,R        LAND & IMPROVEMENTS,,TV,2020
1006015,7910635 1 S1    NE-1-20-3-5,T,2,Residential,I  Individual,82000,124000,0,206000,203 JOHN ST. S.W.,R        LAND & IMPROVEMENTS,,TV,2020
1006020,7910635 1 N2    NE-1-20-3-5,T,2,Residential,I  Individual,74700,163700,0,238400,205 JOHN ST. S.W.,R        LAND & IMPROVEMENTS,,TV,2020
1006025,7910635 1 S2    NE-1-20-3-5,T,2,Residential,I  Individual,68200,144600,0,212800,207 JOHN ST. S.W.,R        LAND & IMPROVEMENTS,,TV,2020
1006030,7910635 1 S3    NE-1-20-3-5,T,2,Residential,I  Individual,71900,135300,0,207200,211 JOHN ST. S.W.,R        LAND & IMPROVEMENTS,,TV,2020
1006035,7910635 1 3    NE-1-20-3-5,T,2,Residential,I  Individual,71900,138900,0,210800,209 JOHN ST. S.W.,R        LAND & IMPROVEMENTS,,TV,2020
1006040,0412155 1 4A    NE-1-20-3-5,T,2,Residential,I  Individual,71800,159400,0,231200,213 JOHN STREET S.W.,R        LAND & IMPROVEMENTS,1/2 Duplex on 2004 subdivided lot.,TV,2020
